"pais","year","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","q1","q2","ls3","a4","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","cp5","cp6","cp6l","cp7","cp7l","cp8","cp8l","cp9","cp13","cp20","cp21","it1","mil6","mil5","l1","prot3","prot4","prot7","prot6","prot8","jc1","jc10","jc13","guajc15","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","arm2","vic40","vic41","vic43","vic44","vic45","vic101","vic102","vic103","vol207","vol206","vol202","vol203","vol204","vol205","aoj8","aoj11","aoj12","aoj17","guaaoj17a","aoj18","aoj20","aoj21","aoj22","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b18","b20","b20a","b21","b21a","b31","b32","b43","b17","b37","b47a","b15","b24","b50","b60","b70","n1","n3","n9","n11","n15","epp1","epp3","mil1","mil2","b3milx","mil3","mil4","m1","m2","sd2new2","sd3new2","sd6new2","pop101","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros6","mil7","cct3","gen1","gen6","rac2a","w14a","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","d7","d8","dem2","dem11","aut1","guapaz1a","guapaz1","exc2","exc6","exc20","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","exc7mil","der1","der2","der3","der4","guadis10","vb1","inf1","vb2","vb3","guavb2","guavb3","vb10","vb11","pol1","vb20","pp1","pp2","vb50","guapol10","clien1","vb51","vb52","vb53","rac1ca","ab1","ab2","ab5","soc1","soc2a","soc2b","soc3","soc4","soc5","soc6","soc7","soc8","soc9","soc10","soc11","soc12a","soc12b","snw1a","snw1b","for1","for2","for3","for4","for5","for6","for7","for8","for9a","for9b","for9c","for9d","mil10a","mil10b","mil10c","mil10d","mil10e","mil11a","mil11b","mil11c","mil11d","mil11e","cct1new","ed","edlevel","edyear","ed2","mov1","q2d","q2m","q2y","y2","y3","q3c","q3ca","q5a","q5b","mil8","ocup4a","ocup1a","q10new","q10g","q10a","q10b","q14","q10d","q10e","q10c","guaq10d","fs1","fs2","fs3","fs8","q11","gen10","q12c","q12","q12b","etid","guaetida","leng1","leng4","www1","gi0","gi1","gi4","gi7","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r16","r26","colorr","sexi","colori","result","intid","ti","ti3","nationality","guadistrito1","guadistrito","guasegmento","guasec","clusterdesc","quota1","quota2","quota3","quota4","quota5","quota6","weight1500","wt","odd","muni10"
"2","2012","429","203","3","301","203","301","72","2","5","1","03apr2012","1","57","1","999999","3","3","3","2","2","2","2","2","2","3","4","1","1","3","1","3","1","4","4","999999","4","2","2","1","5","2","999999","999999","1","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","1","0","0","1","0","1","1","3","1","1","2","2","2","2","2","2","2","4","4","2","3","6","1","5","6","5","7","7","4","5","5","4","5","5","7","7","5","5","6","6","7","5","4","5","5","4","6","888888","4","3","4","4","5","5","4","4","6","6","6","5","888888","2","3","2","3","3","5","2","3","4","4","5","4","5","6","5","6","6","6","5","3","3","2","2","888888","3","8","9","4","1","1","1","2","4","6","4","3","1","1","5","6","2","2","2","1","2","0","0","0","0","999999","1","0","0","999999","0","999999","1","0","0","1","888888","1","1","1","2","1","1","1","1","988888","1","988888","2","999999","3","888888","4","2","3","1","3","3","3","3","2","2","1","2","1","1","7","2","1","2","1","2","1","2","1","2","1","9","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","9","2","3","1","4","16","8","1954","999999","999999","1","101","1","1","3","988888","999999","988888","999999","2","999999","2","988888","988888","4","4","999999","999999","999999","999999","3","999999","6","4","1","3","3","201","1","5","1","1","1","156","1","0","0","1","0","0","0","0","1","0","0","999999","0","1","4.0","2","3","70","2210","03apr2012","2096.0","2","1039","30101039","39","1","55","1","1","1","1","1","1","0.9940358","1","1","999999"
"2","2012","430","203","3","301","203","301","72","2","5","1","03apr2012","2","25","1","1","4","3","3","3","2","2","2","2","2","3","4","1","1","4","999999","4","999999","4","4","4","4","2","4","2","4","2","999999","999999","2","2","1","1","1","1","888888","888888","2","999999","999999","999999","2","2","1","0","1","0","0","2","1","2","1","1","1","1","1","1","1","1","2","4","4","1","2","6","1","4","5","4","6","6","5","6","5","5","6","5","6","7","4","5","5","6","6","5","4","5","5","4","6","888888","6","5","5","4","5","5","999999","999999","6","6","5","5","4","3","3","2","888888","3","888888","5","3","5","888888","888888","888888","4","4","6","5","5","6","999999","999999","999999","999999","999999","999999","999999","6","5","6","2","2","1","4","6","5","6","3","1","999999","999999","999999","888888","2","888888","1","2","0","0","0","0","999999","1","0","0","999999","1","0","0","999999","0","2","888888","1","1","2","2","1","1","1","1","206","1","206","2","999999","4","888888","4","2","3","1","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","888888","999999","999999","888888","13","888888","999999","3","1","1","1","1","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","2","6","1","6","999999","999999","7","9","1986","1","2","5","509","1","1","3","1","3","5","5","2","999999","2","3","1","4","4","0","0","0","0","2","2","3","1","1","3","3","201","1","5","2","1","1","158","1","1","0","1","0","0","0","0","1","0","0","999999","0","1","3.0","2","3","70","2210","03apr2012","3893.0","2","1039","30101039","39","1","55","1","1","1","1","1","1","0.9940358","1","0","999999"
"2","2012","431","203","3","301","203","301","72","2","5","1","04apr2012","2","34","1","999999","4","3","4","3","1","2","2","2","2","3","1","4","999999","2","1","4","999999","4","4","1","1","2","2","1","2","2","999999","999999","2","2","2","1","2","1","2","2","2","999999","999999","999999","2","2","0","0","0","1","0","1","1","1","2","2","3","2","2","3","2","988888","3","3","888888","2","3","2","2","3","6","4","2","1","3","5","7","3","2","1","7","3","4","6","3","7","7","5","6","5","3","3","4","7","4","4","3","1","5","3","4","4","3","7","7","5","7","3","3","2","3","4","3","3","2","3","5","5","4","3","6","3","5","6","7","4","4","7","6","2","4","988888","3","5","5","3","1","4","1","3","2","2","4","5","4","3","4","988888","1","1","1","1","0","0","0","1","0","1","0","0","999999","1","0","1","0","888888","3","988888","2","1","2","2","1","1","1","1","988888","1","988888","2","999999","3","888888","3","2","888888","5","888888","3","888888","988888","988888","2","1","2","1","2","3","2","1","2","4","2","1","2","3","2","6","7","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","12","3","3","0","1","5","8","1977","999999","999999","1","101","1","1","3","1","2","5","5","2","999999","2","3","2","4","4","999999","999999","999999","999999","3","999999","6","7","1","3","3","201","1","1","1","1","1","888888","1","0","0","1","0","0","0","1","1","1","1","1","1","1","4.0","1","3","70","1211","04apr2012","2868.0","2","1039","30101039","39","1","55","1","1","1","1","1","1","0.9940358","1","1","999999"
"2","2012","432","203","3","301","203","301","72","2","5","1","04apr2012","2","47","1","5","4","3","4","2","2","2","2","2","2","3","2","1","1","1","1","4","999999","3","4","2","4","2","5","1","1","2","999999","999999","2","2","2","2","1","1","1","2","1","3","3","4","1","2","1","1","1","1","999999","1","1","4","3","2","3","2","2","3","1","1","1","3","4","1","1","2","2","1","4","4","7","6","3","5","6","4","5","3","7","7","4","6","3","7","7","3","4","3","5","4","5","4","5","5","4","4","4","5","999999","999999","6","6","5","7","7","3","4","2","2","2","1","2","3","5","888888","5","7","6","5","7","7","5","4","999999","999999","999999","999999","999999","999999","999999","4","9","8","3","3","2","6","10","7","6","4","10","999999","999999","999999","2","2","1","1","2","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","1","2","2","2","2","2","1","1","1","1","206","1","206","2","999999","3","2","988888","2","888888","1","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","4","1","988888","4","4","3","888888","3","1","1","1","1","888888","888888","888888","888888","1","888888","888888","888888","2","1","2","4","1","4","999999","999999","7","3","1964","999999","999999","1","101","1","1","3","5","999999","0","999999","2","999999","2","888888","888888","4","4","0","0","0","0","2","1","5","3","1","3","3","201","1","5","2","1","1","888888","1","0","0","1","0","0","0","1","1","0","0","999999","0","1","4.0","1","3","70","1211","04apr2012","5071.0","2","1039","30101039","39","1","55","1","1","1","1","1","1","0.9940358","1","0","999999"
"2","2012","433","203","3","314","203","314","73","1","4","1","29mar2012","1","27","1","999999","2","2","3","2","2","2","2","2","2","3","2","4","999999","4","999999","4","999999","4","2","999999","1","3","3","2","9","2","999999","999999","2","2","2","1","1","1","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","2","3","988888","1","1","1","1","1","1","1","3","1","3","4","1","3","6","1","4","3","2","6","2","1","7","7","4","1","1","2","7","6","1","1","2","5","3","2","4","6","2","1","3","1","1","1","1","2","1","3","5","2","6","2","2","1","3","5","3","4","3","5","1","1","1","1","1","2","2","3","4","2","2","6","1","2","2","2","2","2","4","3","5","1","1","3","6","6","2","2","2","3","2","7","8","2","2","2","2","1","2","0","0","0","1","0","1","0","0","999999","0","999999","0","999999","0","4","4","1","1","1","1","1","1","2","1","208","1","988888","2","999999","3","4","2","2","2","4","3","3","3","3","988888","1","1","1","1","3","7","2","3","2","4","2","3","2","1","2","2","1","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","1","1","0","4","18","8","1984","999999","999999","988888","988888","988888","988888","988888","7","999999","0","999999","2","999999","2","988888","988888","988888","988888","999999","999999","999999","999999","1","999999","9","7","0","3","3","201","1","5","4","888888","1","888888","0","0","0","0","1","0","0","0","1","0","0","999999","0","1","3.0","1","3","70","1212","29mar2012","3804.0","2","14001","31414001","1","1","124","1","1","1","1","1","1","0.9940358","1","1","999999"
"2","2012","434","203","3","314","203","314","73","1","4","1","05may2007","1","30","1","5","5","3","3","1","2","2","2","2","2","4","3","1","1","4","999999","4","999999","4","4","999999","4","3","3","1","888888","2","999999","999999","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","0","0","0","0","0","1","1","4","2","2","2","2","2","3","2","1","3","2","2","3","3","6","1","3","6","4","4","5","5","4","5","4","3","3","6","6","3","5","5","5","7","6","6","5","5","6","3","5","5","5","6","6","5","5","999999","999999","6","7","5","6","6","1","3","3","2","2","1","5","6","5","5","7","6","5","5","5","6","4","5","999999","999999","999999","999999","999999","999999","999999","7","10","8","5","5","7","8","5","8","6","7","4","999999","999999","999999","2","1","2","1","1","1","0","0","1","0","1","0","0","999999","1","0","0","999999","1","2","2","1","1","1","1","1","2","1","2","999999","2","999999","2","999999","1","2","4","2","1","1","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","1","4","1","1","4","4","2","1","3","1","1","1","2","2","3","3","2","1","2","2","2","2","2","2","9","2","3","999999","999999","12","10","999999","999999","999999","1","101","2","1","3","1","988888","2","2","2","999999","2","3","1","4","4","1","0","0","0","1","999999","4","0","999999","3","3","201","1","4","1","1","1","888888","1","0","0","1","0","0","1","1","1","1","1","0","0","1","4.0","1","3","70","1217","05may2007","3160.0","2","14001","31414001","1","1","124","1","1","1","1","1","1","0.9940358","1","0","999999"
"2","2012","435","203","3","314","203","314","73","1","4","1","30mar2012","1","46","1","999999","4","3","4","2","2","2","2","2","1","3","4","4","999999","4","999999","4","999999","4","4","999999","4","3","1","1","2","2","999999","999999","2","2","2","2","2","1","2","2","1","2","3","4","1","1","0","0","0","1","0","1","1","3","3","2","2","3","3","888888","1","2","3","1","2","2","2","1","1","2","4","3","4","3","1","3","7","2","3","2","7","5","2","3","3","4","6","4","4","5","4","2","2","5","4","3","3","3","3","3","3","3","4","3","3","5","5","988888","3","2","888888","2","3","4","4","3","4","5","4","4","5","5","3","2","4","5","4","5","5","2","2","3","3","4","5","4","2","1","3","3","5","3","4","2","1","4","3","888888","2","1","1","2","0","0","0","0","999999","1","0","0","999999","1","0","0","999999","0","4","888888","1","1","2","888888","1","1","1","1","206","1","206","2","999999","4","2","3","2","888888","1","3","3","3","888888","888888","2","1","2","1","2","1","2","2","888888","3","1","3","888888","888888","2","2","4","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","6","1","6","1","5","5","6","1965","999999","999999","5","509","1","1","3","1","4","0","0","2","999999","2","4","3","4","4","999999","999999","999999","999999","5","999999","6","4","0","2","2","201","1","5","2","1","1","888888","0","1","0","1","0","0","0","1","1","1","0","999999","1","1","4.0","1","3","70","1211","30mar2012","4545.0","2","14001","31414001","1","1","124","1","1","1","1","1","1","0.9940358","1","1","1"
"2","2012","436","203","3","314","203","314","73","1","4","1","30mar2012","2","26","1","57","4","3","3","3","2","2","2","2","2","2","4","1","1","2","1","4","999999","4","4","2","4","3","1","1","2","2","999999","999999","2","2","888888","1","2","2","2","2","2","999999","999999","999999","1","1","1","0","0","1","0","1","1","4","2","2","2","2","2","3","1","1","1","1","2","2","2","2","1","3","2","3","1","2","3","3","7","3","3","3","1","7","2","3","3","5","7","7","2","4","2","3","2","5","3","3","3","2","4","888888","999999","999999","4","7","5","3","2","2","4","2","3","3","2","3","2","3","2","4","1","3","3","4","3","2","6","999999","999999","999999","999999","999999","999999","999999","3","1","5","4","2","4","2","2","2","5","4","2","999999","999999","999999","888888","2","2","1","2","0","0","0","0","999999","1","0","1","0","1","0","0","999999","0","888888","4","2","1","1","1","1","1","1","1","206","1","206","2","999999","4","2","3","2","888888","3","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","888888","999999","999999","988888","888888","3","2","888888","888888","888888","888888","1","2","888888","988888","988888","3","888888","888888","888888","888888","2","2","3","1","3","999999","999999","9","7","1985","999999","999999","5","509","1","1","888888","1","4","5","3","2","999999","2","4","3","1","1","0","0","0","0","2","2","10","8","3","3","3","201","2","5","3","888888","1","888888","0","0","0","1","0","0","0","0","1","0","0","999999","0","1","4.0","1","3","70","1211","30mar2012","3628.0","2","14001","31414001","1","1","124","1","1","1","1","1","1","0.9940358","1","0","999999"
"2","2012","437","203","3","314","203","314","73","1","4","1","29mar2012","2","33","2","999999","5","3","3","2","2","2","2","1","1","3","4","1","1","2","1","4","999999","4","4","4","4","3","2","2","3","2","999999","999999","1","2","1","1","1","1","2","2","1","2","3","4","2","2","1","1","0","0","0","3","1","4","1","1","1","3","3","3","1","3","4","1","1","3","3","2","3","2","6","3","4","7","2","2","5","4","4","2","7","1","1","2","3","4","7","3","2","1","2","2","4","4","888888","1","2","2","2","2","888888","1","5","5","4","1","5","3","4","3","3","3","6","3","1","1","2","3","1","1","7","6","7","7","7","7","1","7","5","888888","3","2","5","8","2","1","1","1","1","9","1","1","1","1","1","10","1","3","2","2","1","3","0","0","0","0","999999","1","0","0","999999","1","0","1","0","0","2","4","2","2","2","2","1","2","2","2","999999","2","999999","2","999999","4","3","4","2","4","2","3","3","2","3","2","3","3","3","3","1","7","2","1","2","4","2","1","2","1","2","5","10","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","9","2","3","3","5","1","6","1978","999999","999999","1","101","2","1","3","1","4","6","6","1","1","2","3","3","1","4","999999","999999","999999","999999","2","2","10","3","3","2","2","201","1","5","1","1","1","888888","1","1","0","1","0","0","1","0","1","0","0","999999","0","1","2.0","2","3","70","2210","29mar2012","4229.0","2","14001","31414001","1","1","124","1","1","1","1","1","1","0.9940358","1","1","0"
"2","2012","438","203","3","314","203","314","73","1","4","1","29mar2012","2","67","2","5","4","3","3","3","2","2","2","2","2","3","4","4","999999","3","1","4","999999","4","4","2","4","3","3","2","888888","2","999999","999999","2","2","888888","2","2","1","888888","888888","2","999999","999999","999999","2","1","1","1","0","1","0","2","1","2","2","2","2","1","2","1","888888","4","2","3","3","1","3","6","2","4","3","6","7","6","3","6","2","4","5","2","7","1","1","3","4","2","7","5","2","1","2","3","5","6","888888","1","2","1","2","3","999999","999999","888888","2","888888","888888","1","3","3","2","2","2","1","5","2","2","1","1","1","888888","5","6","4","6","5","999999","999999","999999","999999","999999","999999","999999","7","7","7","1","1","1","1","2","2","2","6","1","999999","999999","999999","888888","1","888888","2","999999","0","0","0","0","999999","1","0","0","999999","0","999999","0","999999","0","2","3","2","1","1","1","2","1","2","1","206","1","206","2","999999","3","4","4","2","3","1","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","888888","999999","999999","888888","13","4","999999","3","888888","888888","1","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","2","4","1","4","999999","999999","18","4","1944","999999","999999","1","101","2","1","3","5","999999","0","999999","2","999999","2","988888","988888","4","4","1","1","1","0","1","999999","4","2","2","2","2","201","1","5","1","888888","1","158","1","1","0","1","0","0","0","0","1","0","0","999999","0","1","4.0","2","3","70","2210","29mar2012","4054.0","2","14001","31414001","1","1","124","1","1","1","1","1","1","0.9940358","1","0","999999"
